user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,age,ip_address,class
116275,2015-06-01 13:53:46,2015-06-24 01:41:18,58,HXAZILSUIUDOK,Ads,Safari,M,26,187475609.993552,0
203794,2015-04-30 23:42:48,2015-06-12 07:51:17,25,KYSPMQAAIPMKW,SEO,Chrome,M,26,2141665898.9678602,0
315652,2015-04-11 19:17:55,2015-06-11 15:30:38,35,NLDGHFEFFAINN,SEO,Chrome,F,28,3681923038.0366397,0
190385,2015-05-23 01:47:33,2015-09-01 07:50:42,59,ELGFEADZTNQHH,SEO,IE,M,25,1686962531.55269,1
17291,2015-07-31 21:59:15,2015-09-11 04:33:13,47,MGLFJKGJHLVTE,SEO,IE,F,19,714450014.947572,0
375958,2015-05-07 23:23:38,2015-08-24 23:34:32,72,TGQHDRDPHVZZB,SEO,Chrome,F,34,4062788325.4756603,0
365526,2015-01-31 04:26:20,2015-04-23 15:33:01,17,OEICZWCJHVCQF,Ads,Chrome,F,35,3790031424.69809,0
252065,2015-04-17 07:58:01,2015-06-27 05:46:38,12,GDGRKAKZJRMXR,SEO,Chrome,F,42,2808883808.24162,0
24329,2015-07-03 01:17:34,2015-09-06 10:58:36,34,MEMUDYNBMHBPS,SEO,IE,M,34,1452144068.90394,0
306312,2015-03-28 03:16:32,2015-06-06 07:08:05,30,GPSUJQWFXEKCN,SEO,Chrome,M,45,1183358968.56519,0
342585,2015-02-10 13:54:03,2015-03-14 23:15:01,29,KCCFRMZCGKRLT,Ads,Chrome,M,23,3272726362.31328,0
169505,2015-04-19 01:07:56,2015-07-20 17:36:29,26,BIGJRGLIMDSIO,Ads,Chrome,F,27,2780297556.34027,0
180388,2015-07-05 10:02:20,2015-10-26 10:18:49,51,DPWFTBDMEPDRJ,Ads,Chrome,F,34,2793709273.5478897,0
209628,2015-05-02 16:22:57,2015-08-05 09:05:22,48,UFHWDEOHWJPRA,Direct,Safari,F,39,1084430133.40547,1
81739,2015-07-24 00:25:47,2015-09-19 03:43:16,14,GGYCFJGFXTLHZ,Direct,IE,M,32,2765989841.8780103,0
187872,2015-03-18 02:53:28,2015-05-16 19:26:19,48,SBLOATBWFHJBP,SEO,Chrome,F,31,2301238923.8680396,0
276923,2015-01-08 08:45:29,2015-01-08 08:45:30,10,SUEKLSZWLASFR,Ads,Safari,M,24,1886527625.4665802,1
392894,2015-07-11 05:23:57,2015-10-01 00:06:56,69,HMHDRNWJWVZMC,SEO,Safari,M,43,3638374400.9265203,0
287141,2015-08-11 12:58:04,2015-08-29 17:22:22,47,KXSPIVQJJEDGB,SEO,FireFox,M,34,559719644.626391,0
213527,2015-08-07 12:29:24,2015-08-14 21:05:42,55,GFWCOKCZSESTT,SEO,Chrome,F,38,662532162.638363,0
48187,2015-04-07 06:19:55,2015-06-05 00:52:29,38,EVLJSKZSGMFKN,SEO,Chrome,F,44,2337532610.2234898,0
80672,2015-06-20 18:16:46,2015-09-29 05:43:07,27,UQYXMRVOGKCTI,SEO,IE,F,43,797417597.375962,1
380877,2015-02-25 03:53:31,2015-05-15 20:01:33,45,LNLIRHGKTMUXX,SEO,FireFox,F,23,938406370.394747,0
287232,2015-01-07 20:53:41,2015-01-07 20:53:42,26,FBHIRVGVKKWAI,Ads,IE,F,36,2278095.8173399,1
285274,2015-01-03 03:44:59,2015-02-11 23:45:46,66,XBGPMWQEXDZCY,SEO,IE,M,39,1436773594.1173902,0
118683,2015-07-05 23:01:20,2015-10-11 17:42:53,48,JLGTLFYKDUSCV,SEO,Chrome,M,33,3266603057.06001,0
40809,2015-02-09 21:04:01,2015-04-11 10:57:54,46,AGRAKDNDGRWGU,SEO,Chrome,M,29,918308450.9686551,0
23706,2015-07-05 02:01:12,2015-09-17 23:09:21,24,EHPQKVMRMJIRY,Ads,Safari,M,22,3254997168.9646897,0
247226,2015-08-01 05:36:08,2015-10-10 03:04:32,12,IXOHMPNECZGUM,Direct,Safari,F,33,2381374233.5608897,0
27392,2015-05-23 21:43:47,2015-08-27 00:13:05,52,HHQQHNKVXJXBC,SEO,Safari,M,25,1531085413.03953,0
91533,2015-03-06 22:56:19,2015-05-22 01:40:04,20,CSIXUODTNHEZN,SEO,IE,F,52,561411405.990398,1
187250,2015-06-09 14:09:34,2015-09-26 08:31:51,31,ZXWFGUIUTWRFQ,SEO,IE,F,49,640905976.920121,0
238594,2015-01-27 18:16:47,2015-05-24 03:26:30,18,AIAWSGTFEKEFE,SEO,IE,M,42,2004797693.03968,0
242788,2015-03-06 15:56:13,2015-03-23 02:31:02,20,QQPFYGEPWLOWS,Ads,IE,M,36,127754413.736806,0
212033,2015-04-28 13:34:05,2015-05-23 00:52:28,54,CKNQXZOZGRPJQ,SEO,Chrome,M,39,1334479322.56547,0
138873,2015-03-17 03:10:58,2015-04-10 23:11:32,51,FULGLYJCZXDIH,Ads,Chrome,M,43,3322330219.9215302,0
341838,2015-06-09 22:22:49,2015-09-22 23:52:49,30,UANNWJEHCAVUI,SEO,Opera,F,47,3990332655.77873,0
174297,2015-05-27 12:55:04,2015-07-06 01:09:16,34,CTEGMWBQRDUWH,Ads,IE,M,40,1674508741.24511,0
372987,2015-02-26 06:19:00,2015-03-08 20:55:14,33,EXVXWERBYMPSU,Ads,Safari,M,18,1172780029.7251,0
93600,2015-03-25 18:59:42,2015-04-12 06:34:19,34,YFOARQXBHRBOJ,Ads,Chrome,F,32,86592035.5821248,0
46370,2015-04-16 06:18:05,2015-05-08 05:10:52,11,OOQYGCUGBQWLW,SEO,IE,M,41,2399634643.37828,0
267097,2015-07-26 19:39:56,2015-08-23 16:44:49,60,YOTFYNPWMWOPD,SEO,IE,F,21,2533240348.57021,0
220190,2015-04-15 21:01:35,2015-07-23 09:05:36,19,CFIQLIBSTDZPS,Ads,Chrome,M,25,2242590092.3859,0
390378,2015-03-26 21:21:44,2015-07-05 14:03:57,10,IZQAYFPODICSK,SEO,IE,F,21,3271303796.21795,0
199533,2015-04-06 02:39:09,2015-08-02 18:17:01,19,WBJUHBGBBRRDU,Ads,Chrome,F,60,472827157.797774,0
95402,2015-06-09 10:22:35,2015-08-15 23:04:22,32,XWTJPVLRVIIKE,SEO,FireFox,F,41,587497241.3691679,0
137270,2015-06-23 22:12:00,2015-10-17 06:54:29,61,TQPTIPTZLTOHL,Ads,Chrome,M,38,2411144454.52648,0
283091,2015-03-23 16:47:33,2015-07-12 10:47:49,53,AFQPMLCNRRVTT,Ads,Chrome,M,29,1929245798.7433102,0
214295,2015-03-09 00:51:22,2015-04-13 02:35:18,21,CRCZAGEGKCYUY,Ads,Chrome,F,36,3683728058.34975,0
284404,2015-03-12 00:15:28,2015-05-27 00:27:38,20,UVNOLLBKGAQUL,Ads,IE,M,38,3229464906.1403604,0
149708,2015-05-08 21:54:56,2015-08-27 13:47:30,62,KPVKLKXSISQXA,Direct,Chrome,F,35,1911475690.9243398,0
256906,2015-04-24 09:56:41,2015-05-09 15:28:42,52,NVEWSCYNPYIWW,Ads,FireFox,M,38,2993131156.76377,0
134393,2015-01-07 07:40:09,2015-02-02 16:41:05,75,MTCUEQTBCCKZJ,SEO,FireFox,F,32,1623391125.0308099,0
258954,2015-01-07 10:16:41,2015-01-07 10:16:42,25,FWTXBUQASBAJG,SEO,Safari,F,20,3674648289.7989,1
3489,2015-04-25 07:35:52,2015-05-22 04:15:54,37,LXNLRKHNNCGFM,Direct,IE,F,27,3785559218.1482396,0
26308,2015-02-21 07:31:36,2015-03-25 04:48:18,50,JFVWWAUGIPJZS,Direct,FireFox,M,34,2042774556.3980699,0
124758,2015-04-15 05:41:22,2015-06-17 22:28:28,54,MVYRRONNWMVJF,Ads,FireFox,F,43,4172170623.5966,0
275164,2015-04-17 09:30:11,2015-07-03 17:18:29,44,PDKWIOXZWLPZZ,SEO,IE,F,41,3644608708.00506,0
258554,2015-06-26 14:24:18,2015-08-21 13:57:56,38,YBODWHFPKOKKR,Ads,Chrome,M,34,919195350.8213279,0
92344,2015-04-24 15:08:37,2015-05-25 13:13:49,21,KSYZZGEBMTRLE,Direct,IE,M,32,3640326939.5844603,0
7864,2015-02-13 18:12:45,2015-03-29 04:54:07,65,RUDPVKHEUERPZ,SEO,Chrome,F,44,1485797365.9466698,0
104891,2015-04-27 01:19:40,2015-06-11 22:04:45,14,ITGANDDAWBSHM,SEO,Chrome,M,31,378273632.125009,0
141818,2015-06-27 08:22:10,2015-09-19 00:38:07,91,RIPOVPZATRVRC,SEO,Chrome,F,29,3796359894.6021295,0
197396,2015-07-12 02:27:20,2015-10-24 23:51:23,15,CHRGQCPPMNVOW,Ads,Chrome,F,29,1989553435.0789,0
205154,2015-05-25 17:11:56,2015-07-17 01:18:32,39,SHRENTZAYUXMV,Ads,Safari,M,26,1122780710.68277,0
225258,2015-03-16 13:12:27,2015-03-27 13:09:09,37,IRRJXWEVRPUAZ,Direct,IE,M,39,2262179466.07429,0
122015,2015-01-16 12:19:32,2015-02-05 10:32:59,23,QXZTISHGAJUET,Ads,Chrome,F,39,526261670.42704403,0
16261,2015-04-13 21:34:35,2015-06-28 14:54:13,20,VLURPOEMZIUFN,Ads,IE,M,33,3990675992.13718,0
48664,2015-01-16 12:56:05,2015-01-18 20:13:04,10,APHZCWOLSXNXY,Ads,Safari,M,35,1620302171.84416,0
39811,2015-01-12 01:27:44,2015-01-28 00:44:12,48,QIMPENPIRXODN,Direct,Chrome,M,33,2531868487.4173,1
247888,2015-02-01 08:37:45,2015-02-05 07:13:10,61,ZCWOHPSWRJWRQ,Direct,FireFox,F,31,3471824500.80201,0
290579,2015-01-14 16:09:12,2015-04-03 18:46:27,48,IJQSNVVYPAEKF,Direct,FireFox,M,32,357314505.10473996,0
254340,2015-04-07 02:40:48,2015-05-25 22:01:43,42,XVQAXFRYTSSWT,Direct,Chrome,F,29,1464917765.01339,0
231251,2015-01-26 03:41:11,2015-02-06 17:06:18,55,ZUISMUZGWONJC,Direct,Safari,F,37,418845596.552023,0
152973,2015-01-06 14:36:51,2015-02-19 04:03:48,23,YRSRWZVFHVRGW,SEO,Chrome,M,22,2115580832.59687,0
236736,2015-08-10 12:08:58,2015-08-25 01:47:29,40,MWSAJWPQHOPVZ,SEO,FireFox,M,27,986888048.920058,0
145516,2015-07-24 01:47:08,2015-08-28 12:39:20,27,IBLDUSYUYANDJ,Direct,Chrome,M,25,1390328316.01545,0
329867,2015-01-24 03:35:23,2015-04-16 11:49:46,83,SYQXSJIGPDRUT,Ads,FireFox,F,20,1271393945.31649,0
102378,2015-01-15 08:53:58,2015-03-13 12:08:54,52,VKQRQCWRNBIKO,SEO,FireFox,M,19,3349451290.1806803,0
129165,2015-07-07 23:22:50,2015-07-28 22:39:04,22,XECKHATHJWSFA,SEO,FireFox,M,21,1799166504.10716,0
289372,2015-03-04 05:14:42,2015-05-10 22:50:01,24,CHBMZTFPJFZDS,Ads,IE,M,25,257840420.393232,0
372085,2015-08-05 06:46:27,2015-08-21 05:14:44,33,LMWWTOSJDOJNP,SEO,Chrome,F,34,2465132224.86428,0
333980,2015-05-22 11:03:04,2015-09-12 08:35:09,10,VRCKMKRQWCXXN,SEO,Chrome,F,27,2124685752.1752698,0
208195,2015-02-22 02:18:56,2015-06-01 22:47:10,27,GIBSCRUDJDFVC,Ads,Safari,F,36,3630027640.7768297,1
156196,2015-01-04 16:35:01,2015-01-04 16:35:02,23,DNEKXSIEGFBWD,SEO,Chrome,M,39,3645562402.79386,1
58176,2015-07-18 09:34:18,2015-10-25 16:06:55,46,MBKJOHWAXQULB,Ads,Chrome,F,29,3232723672.50763,0
124870,2015-02-11 10:46:12,2015-03-31 09:16:32,26,HCLXEKJOZRYEF,Ads,IE,M,43,220237004.725781,0
23773,2015-05-21 17:40:20,2015-08-05 02:01:30,23,VGBMPNGLILPRA,SEO,FireFox,F,35,2021652098.75702,0
312620,2015-05-14 21:06:20,2015-08-07 15:47:44,85,BBLCCRSGGJVGI,Ads,Opera,F,35,2194078507.79578,0
299218,2015-03-17 16:30:33,2015-06-10 14:22:02,47,ICLOYPUJWDMRC,Ads,FireFox,F,31,295065715.803338,0
204330,2015-04-13 09:05:15,2015-07-03 22:07:31,19,XXNSQIBMJNTEQ,Ads,Opera,M,23,3174111379.8673396,0
13150,2015-03-25 20:59:19,2015-05-23 03:08:26,66,BIHZKCBJPCTJK,SEO,FireFox,M,29,2952170548.31664,1
94558,2015-08-17 12:08:25,2015-11-24 03:24:33,87,YBRPPXIWNGZCS,Ads,Safari,M,32,2656820363.4635897,0
263178,2015-05-22 23:43:38,2015-09-04 01:56:31,51,YLQSXRNFUEWPY,SEO,Chrome,M,35,13193795.037807198,0
8692,2015-06-21 01:58:30,2015-09-28 09:36:05,46,GHGIOKFFVTITK,Ads,Chrome,M,35,2685047905.6387,0
238600,2015-05-14 06:17:53,2015-08-25 03:40:43,62,YWZSCKKUWQSHX,Direct,Safari,M,27,3238053506.05547,0
124711,2015-04-05 15:58:08,2015-04-11 18:59:37,23,QMZADUDPUWGAF,Direct,Safari,F,33,505853500.700344,0
38361,2015-01-19 01:00:27,2015-04-17 01:51:46,13,EUFQZJXIGKLHD,SEO,Chrome,M,23,3436933080.8122697,0
384595,2015-01-03 13:10:35,2015-01-03 13:10:36,42,NGQCKIADMZORL,SEO,FireFox,F,34,2050963888.16442,1
77771,2015-07-12 01:27:14,2015-09-13 17:29:16,16,XTFMVDERJJGED,SEO,FireFox,F,27,1648172191.6600802,0
68025,2015-02-16 03:30:56,2015-02-17 18:34:43,52,KHVXSYWRZCKME,SEO,Safari,F,36,3851270914.7784,0
246801,2015-07-08 14:31:43,2015-09-27 15:24:55,28,HVWEMBITAOSGP,SEO,IE,M,43,3134119524.8928,0
85332,2015-03-22 13:43:04,2015-04-10 06:08:55,54,WKSTTGMELATEH,Ads,FireFox,F,33,90885868.529719,0
82103,2015-01-16 03:41:00,2015-04-15 01:02:59,10,YSAQPDKICQXHS,SEO,Opera,F,30,1789039113.5848398,0
253063,2015-08-09 09:56:28,2015-09-25 11:28:24,73,UUPVYMXEFDRMF,SEO,Chrome,M,23,579540518.36685,0
42782,2015-06-14 10:32:27,2015-07-28 12:32:54,35,HAXTLRTUEGPTP,Direct,Opera,F,37,136874753.376785,0
58130,2015-06-13 19:33:32,2015-07-26 22:00:23,39,FSAKYBJSYFTWU,SEO,FireFox,F,44,2335358185.35072,0
94116,2015-06-05 02:18:52,2015-08-13 09:46:40,14,GVBBGRSTTITEU,SEO,FireFox,M,38,3267932243.34386,0
40723,2015-02-04 21:32:31,2015-03-21 01:27:21,57,IWDWOPTBSDBWD,SEO,Chrome,M,34,2883109513.73351,0
109522,2015-02-10 23:31:16,2015-04-11 06:25:11,48,XYLSQVOYXNVGI,Ads,Chrome,M,35,3240153559.6332197,0
358324,2015-06-11 18:26:08,2015-08-24 22:10:19,60,NCGEGMZRWGQHB,Ads,Chrome,M,36,249797916.89683703,0
314244,2015-05-14 23:47:50,2015-08-26 06:50:12,45,SARTEJHMKCVVH,Ads,Safari,F,35,3010911056.42895,0
341288,2015-04-30 01:22:59,2015-08-24 22:43:31,19,GHBDVDFDJNQTL,SEO,FireFox,M,35,422793803.342494,0
207594,2015-04-24 00:05:28,2015-05-03 09:48:19,82,YBULYYBRPYQRE,SEO,Chrome,M,28,1630696024.70103,0
31355,2015-05-05 15:40:58,2015-06-08 11:20:27,53,CCCMKFQOCHYVU,Direct,Chrome,M,48,988513056.887907,0
316028,2015-02-16 15:06:16,2015-03-15 04:56:41,22,RGTAVLSGRAEAX,Ads,Chrome,F,43,1223023903.89606,0
157840,2015-06-07 18:40:52,2015-09-16 01:16:36,27,BIAGEOKMFGCIO,SEO,Safari,F,30,3597073989.3554897,0
63371,2015-01-12 18:30:03,2015-04-03 22:54:22,25,JOGRHRYVUDCZK,Direct,Chrome,F,29,990487652.953565,0
199399,2015-02-14 13:47:38,2015-03-16 10:43:29,38,DRBYDOHONCYUY,Ads,Chrome,F,34,3510165070.66341,0
372646,2015-01-02 12:01:21,2015-01-02 12:01:22,9,YGHWSMLDGOYIE,Ads,Chrome,M,42,735912368.915809,1
345048,2015-05-17 18:00:33,2015-07-09 16:10:41,14,OLHZLEFKWHJGM,SEO,IE,M,22,2073461505.07961,0
49870,2015-06-06 03:49:31,2015-07-01 08:16:31,32,CNBIYNCILDLIQ,Ads,Chrome,M,30,4032126707.7173,1
212136,2015-01-13 02:06:47,2015-01-13 02:06:48,20,MAPWMXUMJRIGV,SEO,Chrome,F,20,2352611864.12082,1
317353,2015-07-29 07:07:01,2015-08-02 16:19:47,31,VQRGJPNHUPSWX,Direct,Safari,M,22,93066998.0180845,0
330592,2015-01-05 23:13:09,2015-04-24 12:29:40,70,SRBKXSTLSNQGY,SEO,Safari,M,30,3734916147.43976,0
260880,2015-05-16 21:27:24,2015-09-05 13:32:14,23,WIRCFWTTFWQON,Ads,Chrome,M,33,3829291518.4400296,0
43165,2015-06-20 04:16:21,2015-08-15 10:57:25,39,ROQQDSZZBUWLS,Direct,Chrome,F,37,2969903548.86683,0
108171,2015-01-21 18:43:39,2015-03-06 02:15:07,41,MPQHUJHCJYZIX,SEO,FireFox,M,24,3337572967.3980303,0
339690,2015-06-12 05:10:06,2015-08-21 02:41:09,55,VVLSZGIECYRMU,Ads,Chrome,F,24,2057835596.25554,0
85288,2015-06-18 11:11:20,2015-09-25 13:58:59,46,DHNNPOIVWWEQD,SEO,Opera,M,42,207361213.288746,0
210767,2015-05-01 02:54:47,2015-06-30 16:09:55,45,ZYSDIGPALBMMX,Ads,Chrome,F,48,2915442672.8912897,0
140779,2015-06-06 01:12:22,2015-09-15 20:11:46,51,PRTQFIMFVIQJQ,Direct,FireFox,F,37,2354463150.09768,0
116810,2015-06-01 04:54:04,2015-06-14 23:31:45,53,RQPPZSDURZAMW,Ads,IE,M,36,3038381186.62853,0
302946,2015-04-07 01:46:03,2015-04-23 07:42:38,40,ONIIRBUEZSBWK,SEO,Chrome,M,32,550186665.116475,0
211455,2015-05-03 09:01:48,2015-08-28 09:02:23,26,ULNUOMUSDUHEQ,SEO,Chrome,F,46,2761578111.72656,0
336887,2015-01-31 00:01:33,2015-02-09 09:39:03,27,IIAJJCSVAQULF,Ads,Chrome,F,39,1588023668.76687,0
58594,2015-03-24 07:52:42,2015-06-20 01:54:46,39,GSJENVLCJJILP,Ads,Safari,F,37,154714089.481447,0
27730,2015-03-26 14:27:01,2015-04-23 22:17:48,30,ZZIARLYDFXLNZ,Direct,IE,F,23,1361774708.17445,0
109210,2015-02-28 18:21:01,2015-06-17 02:57:05,24,TYSMZYZIRWSSR,SEO,Chrome,F,23,513293014.64754003,0
50374,2015-01-25 01:55:57,2015-01-28 06:52:16,41,EDKFRGOPUBWFF,Ads,Chrome,F,24,2617703195.57493,0
280504,2015-05-04 02:18:26,2015-06-13 05:30:37,30,NVWXGKEKNYKRM,Ads,Chrome,M,47,1067232245.4616901,0
246159,2015-04-19 15:05:05,2015-08-06 14:07:51,31,SFEFEVLVNXTYR,Direct,Chrome,M,29,3237517297.5826697,0
288992,2015-06-02 05:20:01,2015-08-30 15:15:47,38,WCWWSGRCLYDYA,SEO,Chrome,F,33,3170970067.02746,0
122303,2015-04-21 08:53:22,2015-07-16 04:26:06,61,EUUEXEFLEIQRQ,SEO,Chrome,M,27,3498239660.90818,0
325178,2015-05-10 07:38:52,2015-07-18 18:44:10,38,QOLRRUZBWQXMK,Direct,Safari,M,37,2171627638.25284,0
383578,2015-03-10 10:04:05,2015-04-01 11:53:00,15,IBNJZASQMITSP,Ads,Safari,M,36,2168894998.65295,0
110215,2015-02-04 04:37:58,2015-04-02 16:38:01,30,SYVPUQXQRYYER,SEO,IE,F,48,1855381333.4472198,0
95014,2015-03-05 20:48:56,2015-06-16 15:02:12,25,OPIDHRCQZNVKU,SEO,Chrome,F,36,3801706200.68971,0
50261,2015-05-18 13:03:23,2015-06-22 00:59:52,24,QKXTYNXWUJQGU,Direct,Chrome,F,19,714579590.321153,0
147447,2015-05-25 09:35:47,2015-09-12 14:06:15,13,GEHQCULBETWBQ,Ads,FireFox,F,22,1972044544.3211102,0
199385,2015-04-04 01:12:04,2015-06-24 18:22:13,45,QUCEENXZQUZDN,Ads,Safari,F,57,2150416533.01583,0
192167,2015-06-17 10:53:30,2015-10-01 00:08:21,39,JCIVEJCSHQCFZ,Ads,Chrome,F,30,3570630955.36796,0
245006,2015-01-03 21:18:32,2015-03-27 22:57:45,21,UNJFDYRPZXDNW,Ads,FireFox,M,22,3250446655.03009,0
6385,2015-07-22 09:15:39,2015-09-08 18:27:43,16,VNCDXSFJMTSLN,Ads,Chrome,M,33,1059726108.91876,0
169017,2015-03-10 15:02:02,2015-06-20 02:51:54,68,XAVSUGMLANIYX,SEO,IE,M,36,3962652188.8426795,0
320123,2015-04-29 23:47:50,2015-08-17 04:41:33,32,XADVFJOWXNRDG,Direct,Safari,F,40,2410859699.72127,0
214335,2015-03-11 11:43:25,2015-04-17 23:19:36,28,KMXKREEVZRNAX,Ads,IE,M,34,4050780896.99214,0
261989,2015-07-25 10:30:39,2015-10-03 13:40:34,42,VZKAXBDQZJATN,Ads,Chrome,F,43,858988705.163565,0
166287,2015-02-22 08:44:39,2015-03-03 05:07:04,29,ENDCXILDQACDL,Direct,IE,F,29,3863654350.32935,0
148024,2015-05-12 09:02:31,2015-08-09 17:10:30,37,PIQFSEFEQSDUZ,SEO,IE,F,42,1426874462.84305,0
362966,2015-08-13 15:13:59,2015-09-04 03:39:20,13,GAAWXMZOLSIWG,SEO,FireFox,M,28,2437860038.4629197,0
24539,2015-02-27 10:24:12,2015-03-12 17:20:17,49,GZFNUMOYMWSMS,Ads,Chrome,M,28,3412226480.54869,0
376203,2015-06-10 12:52:18,2015-08-03 00:07:16,65,WZXKYOLXJRBXW,Ads,Chrome,M,49,3490155451.2929997,1
390742,2015-06-28 11:50:57,2015-09-22 21:42:57,73,DXLRNNDDRHYZM,SEO,Safari,F,40,2216121951.08042,0
120347,2015-02-06 03:21:42,2015-02-28 15:14:58,29,YMOQIUFNCZCQZ,Ads,IE,F,40,1358903487.86593,0
394623,2015-01-02 22:28:22,2015-02-20 00:51:53,13,VBGLJKVIZYCRV,Ads,Chrome,F,39,2817361639.39565,0
278576,2015-05-04 14:50:08,2015-05-10 00:24:59,25,OXJYSHMKGUXQH,Direct,Chrome,F,30,4165384156.27063,0
300428,2015-05-18 07:39:52,2015-08-01 08:57:35,45,HSCCVJBYNEZBK,Ads,FireFox,F,21,3715818395.05906,0
130953,2015-08-05 05:30:14,2015-11-23 07:19:49,31,ABAWKCLFOLYDQ,SEO,Chrome,M,31,788786029.6830009,0
186357,2015-06-18 07:06:11,2015-08-19 17:30:45,29,LDBUOQKXVTHSN,SEO,Chrome,F,46,3422512159.4772,0
138365,2015-01-14 15:40:06,2015-04-14 07:32:14,22,EYTYPTTFWWUYO,Ads,IE,M,40,2106599637.66103,1
234564,2015-05-27 12:40:23,2015-08-14 19:08:03,27,EFZXPWQFDGUJC,SEO,Safari,F,52,1514206563.2347,0
1675,2015-07-20 04:22:17,2015-10-18 04:56:26,61,CPJZHYWYGPAXN,SEO,IE,F,45,1834304920.8722699,0
110699,2015-04-02 04:42:57,2015-04-26 00:02:19,58,UHFOWTDHURAUG,SEO,Safari,M,23,3314870147.7817698,0
23802,2015-03-13 11:45:01,2015-03-16 06:29:12,39,RDEYTQXZQKDEC,Ads,Chrome,M,32,4048860548.3370705,0
159678,2015-07-05 06:04:49,2015-10-24 20:56:55,29,HNVCDTUTEDOGY,SEO,Chrome,F,25,412657359.795408,0
8636,2015-01-06 10:36:45,2015-01-06 10:36:46,49,WRPRGXNQHQWUW,Ads,IE,F,32,328591095.91444397,1
11829,2015-04-28 04:46:39,2015-05-30 15:54:43,50,MUGWTRZYUBSKT,SEO,Safari,M,27,1097329915.26417,0
97134,2015-06-16 23:24:00,2015-06-19 14:21:36,91,UGYKWUJTWPEHX,SEO,Chrome,F,35,343857949.207594,0
280637,2015-04-23 05:21:56,2015-07-10 11:44:48,26,YPLRLKXCXHFSX,SEO,IE,M,45,1552232818.45011,0
287054,2015-04-10 06:41:14,2015-06-24 22:34:12,49,MUATABDTJTNGZ,SEO,FireFox,M,34,1108235621.48338,0
79603,2015-03-13 01:41:27,2015-03-24 16:41:14,16,IHKAGJXZSXXDG,SEO,Safari,F,32,204499579.7015,0
170034,2015-07-25 20:48:19,2015-09-14 14:06:01,18,JDEXTMEWKUAXD,Ads,Chrome,F,27,1133339333.38966,0
84815,2015-04-06 12:46:20,2015-07-14 14:07:22,30,XTDLCEGPAAPJL,Ads,FireFox,M,44,2948536203.29701,0
246221,2015-04-24 14:53:23,2015-06-15 21:28:12,42,UZJKZXKRCGZCR,SEO,FireFox,F,36,3262328652.63886,0
290759,2015-07-27 04:54:20,2015-08-22 09:33:59,11,ZBNRKNDRSSGON,Direct,Chrome,F,23,44249928.7450476,0
331254,2015-02-06 13:04:31,2015-04-08 18:23:46,15,FHJQUYCVPOKLJ,Ads,Chrome,M,40,2697578799.0308104,0
191506,2015-03-10 10:06:44,2015-07-05 13:10:07,15,QWASCZHNNFNFH,SEO,Chrome,M,22,2681473848.2982397,0
61232,2015-02-14 20:15:47,2015-05-27 10:15:11,36,RHWTPSSUHWPUL,SEO,Chrome,M,28,330312915.600878,0
219119,2015-01-06 06:18:40,2015-03-01 19:31:21,37,NZYYFHFCJDSDA,SEO,Chrome,F,23,1862618256.33517,0
1414,2015-08-05 13:01:29,2015-11-17 07:52:34,33,IOPRYPTUGQERQ,SEO,Safari,F,28,3765660341.38118,0
68471,2015-06-13 11:54:13,2015-07-14 03:21:26,10,KVXHROILWWOZF,Ads,Chrome,M,48,204764269.556817,0
183757,2015-04-15 22:04:24,2015-06-29 15:16:25,23,XUBUIMSWFDAXT,Ads,Chrome,M,37,3757268617.1221704,0
165283,2015-06-12 08:21:49,2015-06-19 01:46:01,78,FROGCOYOMFUFR,Ads,Chrome,M,26,1559577292.3539999,0
309156,2015-07-31 16:13:39,2015-10-09 01:39:07,13,JLHPMGJKFMPTS,Direct,Chrome,F,45,3483753087.61832,0
146426,2015-04-12 19:37:25,2015-05-11 22:48:07,29,ACPTXJCEMFCZO,Ads,Chrome,F,37,477560368.214871,0
264949,2015-05-22 02:52:11,2015-05-28 17:08:35,37,GDKMCWBPTTMFY,SEO,Chrome,F,27,975637809.8155769,0
116950,2015-03-18 08:33:14,2015-05-11 20:57:16,10,CQOHRWXBVSGLU,SEO,IE,M,29,1804439016.82937,0
332283,2015-04-24 11:28:08,2015-06-19 00:53:06,64,TPXKSRQIRMTQV,SEO,Chrome,F,50,2505169660.0514803,0
397383,2015-02-23 23:18:12,2015-03-25 11:37:34,18,GIWKUREGTBCAE,Ads,Opera,M,26,4238870782.3787704,0
236521,2015-06-24 13:09:53,2015-06-28 09:45:24,21,HNRDIATTXVUVO,Ads,IE,F,37,2988708562.53825,0
176393,2015-01-19 10:39:06,2015-02-16 13:40:18,68,UZWZNLZMSLWWP,SEO,IE,M,31,4205442522.80094,0
346817,2015-06-20 01:38:12,2015-08-28 08:14:54,60,ROBRSDJSHGRNF,Ads,IE,M,40,1708510942.48489,0
121719,2015-01-07 22:05:59,2015-01-07 22:06:00,39,PLJXCAXIAFSNZ,Direct,Chrome,M,36,4056991635.12195,1
26102,2015-05-17 11:42:37,2015-08-25 00:13:31,24,CFCSQOFAAPMQN,Ads,Safari,M,21,2471112011.06559,0
39034,2015-01-02 15:14:58,2015-04-30 00:28:35,75,QRZSQHDDPMAXF,Ads,IE,M,27,2273316795.1125603,0
278952,2015-05-05 07:21:11,2015-08-06 08:15:24,20,RUUSJEPYSHNJQ,SEO,Chrome,M,35,408369527.059586,0
